mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0952491283416748,0.0012711136536749208,0.005019187927246094,4.50163068497162e-05,,0.5,2,20,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",-7698.470207756499,-5188.78879550393,-6923.019389830857,-8748.658097660329,-6309.153599020843,-6973.618017954492,1208.7900165151245,193
0.20184364318847656,0.015092102385040104,0.008827781677246094,0.00034842839297367727,,0.5,2,20,200,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-7687.418491695477,-5055.268975436281,-6761.000057874092,-8539.388200480622,-6295.902050143353,-6867.795555125966,1190.7748562604745,161
0.47988033294677734,0.013705733525571431,0.019321250915527343,0.0003503620003459775,,0.5,2,20,500,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}",-7731.595833261651,-4976.807720478508,-6831.149118938242,-8512.88056912729,-6330.814354182297,-6876.649519197597,1209.75951516299,169
0.10148186683654785,0.005439344307362623,0.0056134223937988285,0.0006114472411746999,,0.5,4,4,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-7290.662586861304,-5021.303021346379,-6547.0489470677285,-8069.86779619837,-5951.502854182523,-6576.077041131261,1053.5939559371009,121
0.19450573921203612,0.004274644797525246,0.008823204040527343,0.0002440512668723932,,0.5,4,4,200,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-7281.455939051427,-4979.765546366382,-6534.467137620424,-7966.235663941523,-5943.795122577421,-6541.1438819114355,1036.6986982781632,89
0.5008474826812744,0.017967851751217186,0.020226716995239258,0.0008691559945119479,,0.5,4,4,500,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-7284.617951800493,-4892.162605311733,-6485.019127433331,-7968.674334036824,-5953.8233899406205,-6516.8594817046005,1063.4738194056436,73
0.09740409851074219,0.0014961511973282508,0.005056428909301758,0.0001379996228907993,,0.5,4,10,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-7448.167790751915,-4927.854985416697,-6606.2535307898,-8366.575436920493,-6154.929206180664,-6700.7561900119135,1164.7844774399546,137
0.194063138961792,0.004217565123664478,0.008939027786254883,0.0005495452776594689,,0.5,4,10,200,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-7410.275528747851,-4969.644169140999,-6518.014273786909,-8112.281257295405,-6015.86119435448,-6605.21528466513,1090.8166643816453,129
0.4780567646026611,0.010366753114161579,0.020873212814331056,0.002611629299934287,,0.5,4,10,500,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",-7311.453332154548,-4862.2577552289495,-6521.73674682378,-8086.246798112568,-5937.6761795462535,-6543.8741623732185,1110.3054471349076,97
0.09499049186706543,0.001036283253494288,0.004861593246459961,2.190027467818506e-05,,0.5,4,20,100,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 100}",-7531.116287032323,-5148.389580421199,-6972.087840052913,-8631.861262815473,-6202.919363047254,-6897.274866673832,1179.5652760839487,177
0.19485011100769042,0.008095590777587444,0.009029674530029296,0.0007351429938522214,,0.5,4,20,200,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-7520.792643616799,-5123.495958698781,-6802.450637772214,-8511.784446424239,-6215.510227470177,-6834.806782796442,1148.5634998366972,145
0.4749502658843994,0.009290166884917392,0.01959199905395508,0.0007269430003975767,,0.5,4,20,500,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 500}",-7571.49147275835,-5055.416774098689,-6894.4621825891845,-8525.348001788423,-6254.78405071057,-6860.3004963890435,1175.0402748744946,153
0.10539722442626953,0.003839556677628476,0.006000423431396484,0.0009118850921004803,,sqrt,1,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-7523.7430555555575,-4156.078012566137,-6003.7658479467855,-7160.771467891804,-6244.889252085018,-6217.84952720906,1174.046373925578,15
0.20644001960754393,0.005683799273942246,0.00966954231262207,0.0006667737274923318,,sqrt,1,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-7456.085648148146,-4196.499217923279,-6037.350735563874,-7117.80378613853,-6200.014541296745,-6201.550785814115,1136.712196456593,9
0.5241391658782959,0.019632939254519984,0.021878528594970702,0.0008407174935576592,,sqrt,1,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",-7441.443524531017,-4180.607445105824,-6083.722528554308,-7059.973337161893,-6176.361025998475,-6188.421572270303,1128.901360394749,1
0.09921202659606934,0.0026586917140225884,0.005068731307983398,6.148211914415168e-05,,sqrt,1,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-7703.731088323401,-4628.169683248985,-6053.4696895643265,-7991.014002353755,-6252.170554316354,-6525.711003561364,1219.2902440915689,83
0.20122218132019043,0.003847928626376357,0.008995723724365235,0.0004371356216143647,,sqrt,1,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-7746.996130945349,-4666.730514008592,-6139.954015348199,-7923.16191142269,-6296.499606773988,-6554.668435699763,1191.416679149817,107
0.49618825912475584,0.015132944298662559,0.019886064529418945,0.0004929592125308036,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-7718.888159208395,-4579.8572030416135,-6152.401798199923,-7891.07697693122,-6449.312005157697,-6558.30722850777,1201.1766713812087,113
0.09865279197692871,0.0030014588817802736,0.005188941955566406,0.000559679517291305,,sqrt,1,20,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 100}",-7906.561631326684,-5136.8462462497255,-6883.867907072952,-8898.583049046596,-6467.057304347816,-7058.583227608755,1278.918926492672,209
0.19545431137084962,0.0051093236840265115,0.009074687957763672,0.0006776802579412745,,sqrt,1,20,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",-7950.767272556209,-5048.569221601691,-6751.677598671176,-8633.363668658027,-6497.775212022154,-6976.430594701853,1240.2446155389487,201
0.480770206451416,0.006609410220933541,0.019907808303833006,0.0008677515253512254,,sqrt,1,20,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 500}",-7937.651924048499,-4960.738286769236,-6802.088031493416,-8629.288128245531,-6534.106709678131,-6972.774616046963,1260.5458236931083,185
0.10250015258789062,0.002022567912961723,0.0057240486145019535,0.0008020707679083419,,sqrt,2,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-7413.356415099061,-4584.560483953683,-6192.374660508983,-7519.798589287368,-5900.797007653366,-6322.177431300492,1080.6193491869867,43
0.21189284324645996,0.007819160301069068,0.00912332534790039,0.0002437446314554774,,sqrt,2,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-7251.979056797753,-4519.658275318986,-6071.548900743051,-7500.008239148546,-5887.426118766137,-6246.124118154894,1069.9340740672992,33
0.49918179512023925,0.01065805532574945,0.021628808975219727,0.0012450967438885937,,sqrt,2,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",-7337.532712185187,-4438.9991890093315,-6124.05296557191,-7417.5466951653625,-5874.777140047336,-6238.581740395825,1093.7659338015271,27
0.10199065208435058,0.0049709249307519,0.00585789680480957,0.0010800760611265742,,sqrt,2,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-7469.251634548942,-4599.525905185084,-6373.200303813147,-7943.093157127766,-6051.116572565752,-6487.237514648138,1170.515140056186,59
0.2060019016265869,0.014235430317719223,0.01239948272705078,0.005031181638533044,,sqrt,2,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-7485.792142206284,-4704.851849544002,-6319.650585771601,-7838.543394282775,-6149.9942608184965,-6499.766446524633,1108.2482667738022,67
0.5153846263885498,0.039597067697417145,0.020083093643188478,0.0006516104880875475,,sqrt,2,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",-7436.225565442551,-4626.419136628245,-6307.5004111485505,-7879.908733675133,-6163.651924094811,-6482.741154197858,1134.8716628178688,51
0.10989203453063964,0.01248231663653266,0.00638728141784668,0.0012134293887299176,,sqrt,2,20,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",-7698.470207756499,-5188.78879550393,-6923.019389830857,-8748.658097660329,-6309.153599020843,-6973.618017954492,1208.7900165151245,193
0.20426411628723146,0.017041528978682403,0.00860891342163086,8.948451176175638e-05,,sqrt,2,20,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-7687.418491695477,-5055.268975436281,-6761.000057874092,-8539.388200480622,-6295.902050143353,-6867.795555125966,1190.7748562604745,161
0.49564328193664553,0.012582270194329925,0.02020726203918457,0.0003629840174956123,,sqrt,2,20,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}",-7731.595833261651,-4976.807720478508,-6831.149118938242,-8512.88056912729,-6330.814354182297,-6876.649519197597,1209.75951516299,169
0.10781965255737305,0.02132741113632316,0.005210351943969726,0.0001477174560379047,,sqrt,4,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-7290.662586861304,-5021.303021346379,-6547.0489470677285,-8069.86779619837,-5951.502854182523,-6576.077041131261,1053.5939559371009,121
0.20535831451416015,0.017710547036480413,0.008912992477416993,0.00027508827816998427,,sqrt,4,4,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-7281.455939051427,-4979.765546366382,-6534.467137620424,-7966.235663941523,-5943.795122577421,-6541.1438819114355,1036.6986982781632,89
0.4790703296661377,0.008113734360213285,0.02038259506225586,0.0009384607191756807,,sqrt,4,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-7284.617951800493,-4892.162605311733,-6485.019127433331,-7968.674334036824,-5953.8233899406205,-6516.8594817046005,1063.4738194056436,73
0.10049982070922851,0.0043226601380292,0.005243158340454102,0.00014241367400108268,,sqrt,4,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-7448.167790751915,-4927.854985416697,-6606.2535307898,-8366.575436920493,-6154.929206180664,-6700.7561900119135,1164.7844774399546,137
0.19821720123291015,0.004113288578659256,0.009087848663330077,0.0005333453861708427,,sqrt,4,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-7410.275528747851,-4969.644169140999,-6518.014273786909,-8112.281257295405,-6015.86119435448,-6605.21528466513,1090.8166643816453,129
0.4942465305328369,0.020248721979712076,0.020750093460083007,0.0011584206923416873,,sqrt,4,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",-7311.453332154548,-4862.2577552289495,-6521.73674682378,-8086.246798112568,-5937.6761795462535,-6543.8741623732185,1110.3054471349076,97
0.09628520011901856,0.0019078474977895373,0.0050295829772949215,8.220935361517555e-05,,sqrt,4,20,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 100}",-7531.116287032323,-5148.389580421199,-6972.087840052913,-8631.861262815473,-6202.919363047254,-6897.274866673832,1179.5652760839487,177
0.19537067413330078,0.004466086726502972,0.008667469024658203,0.0002256972072665968,,sqrt,4,20,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 200}",-7520.792643616799,-5123.495958698781,-6802.450637772214,-8511.784446424239,-6215.510227470177,-6834.806782796442,1148.5634998366972,145
0.48717660903930665,0.021181553500568655,0.019549465179443358,0.0007110058505564646,,sqrt,4,20,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 500}",-7571.49147275835,-5055.416774098689,-6894.4621825891845,-8525.348001788423,-6254.78405071057,-6860.3004963890435,1175.0402748744946,153
0.10358643531799316,0.0019457033224106095,0.005306911468505859,8.751740391807899e-05,10,0.5,1,4,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",-7605.288189271744,-4165.520180352056,-6108.683914814003,-7083.622198846351,-6267.706470177655,-6246.164190692361,1174.4784674707034,39
0.20746865272521972,0.005772589712758906,0.009493017196655273,0.00028476612087045594,10,0.5,1,4,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",-7511.847106901388,-4262.234153755205,-6033.682057255365,-7063.641708013655,-6237.265490676932,-6221.734103320509,1117.894881034667,21
0.5135871887207031,0.010964186652258255,0.021319246292114256,0.0006959209801037813,10,0.5,1,4,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",-7473.727196128316,-4214.698562646261,-6087.374808036217,-7067.561860905149,-6147.338079176831,-6198.140101378555,1125.3361067226256,7
0.10345697402954102,0.001718033991191795,0.005463552474975586,0.0003011793632921935,10,0.5,1,10,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-7708.454772727238,-4628.169683248985,-6042.379620224471,-7991.014002353755,-6251.534961096015,-6524.310607930093,1221.1003797316757,81
0.1967348575592041,0.005289228882025185,0.009026718139648438,0.0003127034824495831,10,0.5,1,10,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-7739.450661130581,-4663.733486121761,-6130.5642143335035,-7921.4849558729775,-6299.870423810059,-6551.020748253775,1190.987085939716,105
0.5057368278503418,0.0235539971155668,0.02130880355834961,0.0007478476083741915,10,0.5,1,10,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-7716.23941697411,-4576.453914870338,-6157.329129544304,-7890.109726856656,-6460.289893725315,-6560.084416394144,1201.0514099115614,119
0.09717507362365722,0.001331469113820228,0.0054683685302734375,0.0005072624303628904,10,0.5,1,20,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 100}",-7906.561631326684,-5136.8462462497255,-6883.867907072952,-8898.583049046596,-6467.057304347816,-7058.583227608755,1278.918926492672,209
0.19124727249145507,0.006579120562770237,0.00890817642211914,0.00025685888606190386,10,0.5,1,20,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 200}",-7950.767272556209,-5048.569221601691,-6751.677598671176,-8633.363668658027,-6497.775212022154,-6976.430594701853,1240.2446155389487,201
0.4755429267883301,0.01431132294695819,0.023946666717529298,0.0030388904915923946,10,0.5,1,20,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 500}",-7937.651924048499,-4960.738286769236,-6802.088031493416,-8629.288128245531,-6534.106709678131,-6972.774616046963,1260.5458236931083,185
0.0996373176574707,0.0023902624006899996,0.0053211688995361325,0.00019695427351183677,10,0.5,2,4,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",-7405.475636764337,-4593.180192948392,-6155.283867591919,-7471.391944143437,-5916.458327265957,-6308.3579937428085,1065.3794645508335,41
0.20255074501037598,0.006908366655937489,0.009156179428100587,0.00044011722017776785,10,0.5,2,4,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",-7258.825539323513,-4513.744013654724,-6057.0565422305635,-7474.655468096626,-5865.056192905745,-6233.867551242234,1069.2242484578983,25
0.54322190284729,0.02775103068901203,0.021805763244628906,0.0019347845882880894,10,0.5,2,4,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",-7342.313960566436,-4430.808586556227,-6112.981433290637,-7413.0517334415945,-5840.35490637705,-6227.902124046389,1099.0394107220652,23
0.10132293701171875,0.005983642122178877,0.005510520935058594,0.0006416673351506379,10,0.5,2,10,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-7465.487232284541,-4599.525905185084,-6373.200303813147,-7943.093157127766,-6051.116572565752,-6486.484634195258,1169.8843028034896,57
0.24580793380737304,0.01873075835503367,0.010106420516967774,0.002189648076600253,10,0.5,2,10,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-7482.415224855486,-4704.851849544002,-6319.650585771601,-7838.543394282775,-6150.29129782104,-6499.150470454982,1107.6293110586662,65
0.4912082672119141,0.012643816547347524,0.019758176803588868,0.0005292398713254405,10,0.5,2,10,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",-7431.267258526153,-4626.419136628245,-6307.136351009066,-7879.908733675133,-6162.60848025052,-6481.467992017823,1134.1097230665366,49
0.11215710639953613,0.016032071957752105,0.005694866180419922,0.0012557627920140486,10,0.5,2,20,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",-7698.470207756499,-5188.78879550393,-6923.019389830857,-8748.658097660329,-6309.153599020843,-6973.618017954492,1208.7900165151245,193
0.19560089111328124,0.01212009771718843,0.009551382064819336,0.001270770405738779,10,0.5,2,20,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 200}",-7687.418491695477,-5055.268975436281,-6761.000057874092,-8539.388200480622,-6295.902050143353,-6867.795555125966,1190.7748562604745,161
0.4929872989654541,0.023699029082708056,0.01974940299987793,0.00026804886705020605,10,0.5,2,20,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}",-7731.595833261651,-4976.807720478508,-6831.149118938242,-8512.88056912729,-6330.814354182297,-6876.649519197597,1209.75951516299,169
0.09797091484069824,0.0038018682507746024,0.005287361145019531,9.663624717747569e-05,10,0.5,4,4,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 100}",-7290.662586861304,-5021.303021346379,-6547.0489470677285,-8069.86779619837,-5951.502854182523,-6576.077041131261,1053.5939559371009,121
0.1937227725982666,0.003110009309876181,0.008816242218017578,0.00011331109794292464,10,0.5,4,4,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 200}",-7281.455939051427,-4979.765546366382,-6534.467137620424,-7966.235663941523,-5943.795122577421,-6541.1438819114355,1036.6986982781632,89
0.4898937225341797,0.019819796067429004,0.021721458435058592,0.0013608567310477917,10,0.5,4,4,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 500}",-7284.617951800493,-4892.162605311733,-6485.019127433331,-7968.674334036824,-5953.8233899406205,-6516.8594817046005,1063.4738194056436,73
0.10066695213317871,0.004558156621826777,0.0054148674011230465,0.0003229558124095681,10,0.5,4,10,100,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-7448.167790751915,-4927.854985416697,-6606.2535307898,-8366.575436920493,-6154.929206180664,-6700.7561900119135,1164.7844774399546,137
0.1999453067779541,0.004968318923136418,0.01039118766784668,0.0027776722600889774,10,0.5,4,10,200,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-7410.275528747851,-4969.644169140999,-6518.014273786909,-8112.281257295405,-6015.86119435448,-6605.21528466513,1090.8166643816453,129
0.49726247787475586,0.010693172295961353,0.02056145668029785,0.0008953159800950696,10,0.5,4,10,500,"{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",-7311.453332154548,-4862.2577552289495,-6521.73674682378,-8086.246798112568,-5937.6761795462535,-6543.8741623732185,1110.3054471349076,97
